[331, 72, -28]
[303, 173, 74]
[317, 182, -89]
[324, 214, 39]
[337, 126, -14]
[332, 223, 33]
[347, 114, -18]
[333, 219, 22]
[339, 110, -23]
[329, 215, 32]
[335, 113, -14]
[296, 252, 46]
[302, 260, -46]
[303, 328, 104]
[307, 343, -2]
[290, 408, 169]
[286, 428, 56]
[280, 423, 173]
[275, 441, 62]
[321, 419, 159]
[321, 445, 34]
[325, 71, -38]
[322, 62, -32]
[322, 61, -32]
[322, 61, -32]
[320, 62, -49]
[319, 62, -49]
[317, 62, -49]
[312, 63, -1]
[306, 65, -74]
[321, 78, -24]
[319, 80, -45]
[294, 109, 49]
[296, 117, -103]
[304, 167, 107]
[317, 180, -88]
[330, 190, 113]
[335, 123, -9]
[339, 193, 115]
[344, 113, -11]
[340, 185, 105]
[337, 109, -16]
[336, 184, 108]
[332, 112, -8]
[296, 251, 47]
[302, 260, -46]
[304, 327, 106]
[307, 343, -3]
[290, 406, 170]
[287, 427, 54]
[280, 422, 174]
[275, 440, 60]
[322, 417, 162]
[322, 444, 34]
[325, 72, -36]
[323, 63, -31]
[323, 62, -31]
[323, 62, -31]
[321, 63, -47]
[320, 63, -47]
[318, 63, -47]
[313, 64, 0]
[307, 66, -74]
[321, 79, -22]
[319, 80, -43]
[294, 109, 51]
[297, 117, -101]
[306, 162, 112]
[317, 179, -86]
[332, 149, 129]
[332, 124, -3]
[338, 145, 132]
[339, 114, -4]
[339, 139, 124]
[332, 109, -8]
[336, 141, 124]
[329, 112, -2]
[296, 250, 47]
[303, 260, -46]
[304, 325, 105]
[308, 342, -3]
[291, 404, 165]
[287, 425, 50]
[281, 420, 169]
[275, 438, 55]
[322, 414, 161]
[321, 441, 33]
[326, 73, -43]
[324, 63, -37]
[324, 63, -37]
[323, 62, -37]
[322, 63, -52]
[320, 63, -52]
[318, 63, -52]
[315, 64, -5]
[308, 66, -75]
[322, 80, -29]
[320, 81, -48]
[295, 109, 40]
[298, 117, -101]
[306, 171, 67]
[318, 175, -86]
[326, 207, 34]
[331, 121, -3]
[333, 216, 28]
[338, 110, -4]
[334, 211, 18]
[332, 105, -11]
[331, 208, 27]
[328, 110, -4]
[297, 250, 45]
[303, 260, -45]
[304, 324, 105]
[308, 340, 1]
[293, 401, 168]
[287, 422, 61]
[283, 416, 173]
[275, 435, 67]
[324, 411, 161]
[322, 438, 42]
[328, 73, -34]
[326, 64, -30]
[325, 63, -30]
[325, 63, -30]
[324, 64, -46]
[322, 64, -46]
[320, 64, -46]
[315, 64, -4]
[309, 66, -74]
[324, 80, -22]
[321, 81, -43]
[296, 109, 44]
[299, 117, -101]
[306, 169, 97]
[318, 173, -82]
[328, 207, 101]
[331, 121, 6]
[335, 210, 101]
[339, 111, 5]
[335, 204, 91]
[333, 105, 0]
[332, 199, 95]
[329, 110, 6]
[297, 249, 45]
[303, 259, -45]
[305, 324, 105]
[309, 340, 1]
[293, 401, 169]
[287, 421, 59]
[283, 416, 173]
[275, 435, 64]
[325, 411, 162]
[322, 438, 41]
[329, 73, -34]
[327, 64, -30]
[326, 63, -30]
[326, 63, -30]
[325, 64, -46]
[323, 64, -46]
[322, 64, -46]
[316, 64, -3]
[310, 66, -74]
[325, 80, -22]
[323, 81, -43]
[296, 109, 44]
[299, 117, -101]
[307, 168, 96]
[318, 172, -83]
[328, 193, 91]
[330, 121, 5]
[334, 197, 89]
[339, 110, 3]
[335, 191, 80]
[333, 104, -2]
[332, 189, 85]
[329, 108, 4]
[297, 249, 45]
[303, 259, -45]
[305, 324, 106]
[309, 340, 2]
[294, 400, 171]
[288, 421, 60]
[284, 415, 176]
[275, 435, 66]
[326, 410, 165]
[322, 437, 43]
[330, 73, -32]
[327, 64, -28]
[327, 64, -28]
[326, 63, -28]
[325, 64, -44]
[324, 64, -44]
[322, 64, -44]
[317, 65, -2]
[310, 67, -74]
[326, 81, -20]
[323, 81, -41]
[296, 109, 46]
[300, 117, -101]
[305, 168, 109]
[317, 171, -83]
[328, 184, 124]
[329, 120, 2]
[334, 187, 126]
[337, 108, 0]
[335, 180, 115]
[331, 103, -4]
[332, 179, 118]
[327, 108, 2]
[297, 249, 45]
[304, 259, -45]
[306, 323, 106]
[309, 340, 1]
[295, 399, 171]
[288, 420, 59]
[285, 415, 175]
[275, 434, 65]
[327, 410, 165]
[323, 437, 42]
[330, 74, -33]
[327, 64, -29]
[327, 64, -29]
[326, 64, -29]
[325, 64, -45]
[324, 64, -45]
[322, 64, -45]
[317, 65, -2]
[310, 67, -74]
[326, 81, -21]
[323, 81, -42]
[297, 109, 45]
[300, 117, -101]
[306, 168, 89]
[317, 170, -88]
[325, 203, 74]
[329, 118, -15]
[332, 211, 72]
[337, 107, -19]
[332, 206, 61]
[331, 102, -23]
[329, 203, 68]
[328, 106, -15]
[298, 248, 45]
[304, 258, -45]
[306, 323, 106]
[309, 340, 1]
[295, 400, 170]
[288, 420, 59]
[285, 415, 175]
[275, 434, 65]
[327, 410, 163]
[323, 437, 40]
[330, 74, -44]
[327, 65, -38]
[327, 64, -38]
[326, 64, -38]
[325, 65, -53]
[324, 64, -53]
[322, 64, -53]
[316, 65, -4]
[310, 67, -74]
[326, 81, -29]
[323, 82, -49]
[297, 109, 42]
[299, 116, -101]
[304, 173, 66]
[317, 169, -105]
[320, 231, 30]
[329, 115, -58]
[327, 244, 25]
[338, 105, -65]
[328, 242, 15]
[332, 100, -67]
[324, 237, 24]
[328, 104, -57]
[298, 247, 45]
[304, 258, -45]
[306, 323, 104]
[309, 339, 0]
[296, 400, 170]
[288, 420, 59]
[286, 415, 175]
[275, 434, 64]
[327, 410, 163]
[323, 436, 39]
[329, 74, -43]
[327, 65, -37]
[326, 65, -37]
[326, 64, -37]
[325, 65, -53]
[323, 65, -53]
[321, 65, -53]
[316, 65, -4]
[310, 67, -75]
[325, 81, -28]
[323, 82, -49]
[297, 109, 43]
[299, 116, -104]
[303, 179, 63]
[317, 170, -106]
[316, 243, 20]
[329, 114, -51]
[323, 257, 13]
[339, 103, -58]
[323, 256, 4]
[333, 98, -60]
[319, 251, 13]
[328, 102, -50]
[298, 247, 45]
[304, 257, -45]
[306, 323, 104]
[309, 339, -2]
[296, 400, 172]
[288, 420, 59]
[286, 416, 177]
[274, 434, 65]
[328, 410, 162]
[322, 436, 38]
[329, 74, -39]
[327, 65, -33]
[326, 64, -33]
[326, 64, -33]
[325, 65, -50]
[323, 65, -50]
[321, 64, -50]
[316, 65, -2]
[310, 67, -75]
[325, 81, -26]
[323, 82, -47]
[296, 109, 43]
[299, 116, -104]
[301, 178, 63]
[317, 170, -101]
[317, 231, 20]
[330, 114, -35]
[324, 243, 12]
[341, 104, -40]
[325, 239, 2]
[335, 100, -43]
[321, 235, 13]
[329, 103, -35]
[298, 248, 45]
[304, 257, -45]
[306, 323, 104]
[309, 340, -2]
[295, 402, 172]
[287, 421, 59]
[286, 418, 176]
[274, 436, 65]
[328, 412, 161]
[322, 437, 38]
[329, 74, -24]
[326, 64, -19]
[326, 64, -19]
[325, 64, -19]
[324, 64, -36]
[323, 64, -36]
[321, 64, -36]
[315, 65, 5]
[310, 67, -70]
[325, 81, -12]
[323, 82, -34]
[296, 109, 54]
[299, 116, -102]
[302, 178, 109]
[317, 172, -87]
[319, 202, 112]
[332, 115, -2]
[327, 207, 112]
[344, 105, -4]
[328, 199, 101]
[339, 101, -9]
[324, 198, 106]
[334, 104, -2]
[298, 248, 46]
[304, 257, -45]
[306, 323, 102]
[309, 340, -3]
[295, 406, 166]
[287, 423, 54]
[286, 422, 171]
[274, 438, 60]
[327, 417, 158]
[322, 439, 35]
[328, 74, -19]
[325, 64, -15]
[324, 64, -15]
[323, 64, -15]
[324, 64, -32]
[322, 64, -32]
[321, 64, -32]
[312, 65, 9]
[310, 67, -67]
[324, 81, -7]
[322, 82, -30]
[293, 109, 62]
[299, 116, -99]
[302, 168, 126]
[317, 175, -78]
[328, 135, 151]
[334, 116, 20]
[335, 127, 155]
[345, 106, 21]
[336, 120, 148]
[341, 101, 18]
[334, 124, 147]
[336, 105, 22]
[297, 248, 46]
[304, 258, -46]
[306, 324, 101]
[309, 341, -4]
[294, 407, 163]
[287, 424, 49]
[285, 423, 167]
[274, 438, 54]
[324, 419, 158]
[320, 442, 33]
[328, 73, -17]
[324, 64, -13]
[323, 63, -13]
[322, 63, -13]
[323, 64, -30]
[322, 64, -30]
[320, 64, -30]
[311, 64, 12]
[310, 66, -66]
[322, 81, -5]
[321, 82, -27]
[293, 109, 65]
[296, 116, -98]
[304, 157, 137]
[317, 176, -78]
[336, 122, 169]
[337, 117, 15]
[344, 114, 174]
[349, 108, 16]
[340, 103, 166]
[345, 104, 13]
[342, 112, 165]
[340, 106, 17]
[297, 249, 46]
[303, 258, -46]
[306, 325, 95]
[308, 341, -6]
[293, 410, 153]
[287, 426, 42]
[284, 426, 157]
[274, 440, 48]
[321, 422, 148]
[319, 443, 27]
[327, 73, -18]
[323, 64, -13]
[322, 63, -13]
[321, 63, -13]
[322, 64, -31]
[321, 64, -31]
[319, 64, -31]
[309, 64, 12]
[309, 66, -66]
[321, 81, -6]
[320, 81, -28]
[293, 109, 64]
[294, 117, -98]
[307, 142, 145]
[316, 176, -98]
[344, 109, 186]
[338, 118, -33]
[352, 100, 194]
[350, 109, -35]
[352, 95, 185]
[344, 106, -37]
[350, 100, 182]
[340, 108, -31]
[297, 249, 46]
[302, 259, -46]
[306, 326, 90]
[308, 342, -10]
[292, 411, 145]
[287, 426, 34]
[282, 426, 149]
[275, 440, 39]
[318, 423, 137]
[318, 444, 16]
[325, 72, -19]
[321, 63, -14]
[320, 63, -14]
[319, 63, -14]
[320, 64, -32]
[319, 64, -32]
[318, 64, -32]
[308, 64, 11]
[308, 66, -66]
[319, 80, -6]
[318, 81, -29]
[292, 109, 63]
[292, 117, -98]
[308, 143, 143]
[315, 176, -92]
[344, 108, 184]
[341, 119, -8]
[353, 98, 191]
[353, 112, -8]
[349, 100, 182]
[348, 108, -10]
[346, 103, 180]
[343, 110, -6]
[297, 249, 46]
[302, 259, -46]
[306, 327, 91]
[308, 342, -9]
[290, 411, 147]
[287, 427, 38]
[281, 426, 151]
[275, 441, 43]
[315, 424, 140]
[318, 444, 20]
[322, 72, -19]
[319, 63, -14]
[318, 63, -14]
[317, 62, -15]
[318, 63, -32]
[317, 63, -32]
[315, 63, -32]
[307, 64, 11]
[306, 66, -66]
[317, 80, -7]
[315, 81, -29]
[291, 109, 64]
[290, 117, -98]
[308, 139, 147]
[313, 176, -95]
[346, 107, 191]
[343, 121, -20]
[352, 103, 199]
[355, 115, -21]
[349, 102, 190]
[349, 110, -22]
[346, 104, 187]
[345, 112, -18]
[297, 250, 46]
[301, 260, -46]
[306, 328, 89]
[308, 343, -10]
[290, 411, 144]
[288, 428, 35]
[280, 426, 148]
[276, 441, 40]
[314, 425, 136]
[318, 445, 17]
[321, 72, -20]
[318, 63, -16]
[317, 63, -16]
[316, 62, -16]
[316, 63, -33]
[315, 63, -33]
[314, 63, -33]
[306, 64, 10]
[304, 66, -66]
[316, 80, -8]
[314, 81, -30]
[290, 109, 63]
[289, 118, -98]
[308, 143, 139]
[312, 178, -92]
[344, 120, 172]
[343, 125, -10]
[352, 112, 178]
[355, 118, -10]
[352, 107, 169]
[350, 114, -12]
[349, 111, 167]
[345, 117, -8]
[297, 251, 46]
[301, 261, -46]
[305, 328, 91]
[308, 343, -9]
[289, 411, 149]
[288, 428, 38]
[280, 426, 153]
[276, 441, 43]
[313, 424, 141]
[317, 445, 20]
[320, 72, -20]
[317, 63, -15]
[316, 63, -15]
[315, 62, -15]
[316, 63, -32]
[314, 63, -32]
[313, 63, -32]
[305, 64, 11]
[304, 66, -64]
[315, 80, -7]
[314, 80, -29]
[290, 110, 63]
[288, 118, -96]
[309, 152, 121]
[311, 181, -82]
[343, 126, 132]
[344, 129, 8]
[353, 118, 133]
[356, 122, 9]
[351, 115, 127]
[351, 118, 7]
[348, 116, 128]
[346, 121, 10]
[297, 252, 46]
[300, 262, -46]
[305, 329, 88]
[308, 343, -9]
[288, 413, 145]
[288, 428, 39]
[278, 428, 148]
[276, 441, 44]
[312, 427, 136]
[316, 446, 22]
[320, 72, -19]
[316, 63, -14]
[315, 63, -15]
[314, 62, -15]
[315, 63, -31]
[314, 63, -31]
[313, 63, -31]
[304, 64, 14]
[303, 66, -59]
[315, 80, -6]
[314, 80, -27]
[290, 111, 65]
[286, 118, -91]
[309, 164, 65]
[309, 185, -72]
[344, 130, 3]
[344, 134, 21]
[357, 123, -5]
[358, 127, 24]
[355, 120, -8]
[353, 122, 21]
[349, 122, 0]
[348, 124, 24]
[297, 253, 46]
[300, 261, -46]
[305, 330, 82]
[307, 343, -17]
[287, 417, 132]
[287, 431, 24]
[277, 432, 135]
[274, 444, 28]
[311, 432, 121]
[314, 450, 5]
[319, 72, -22]
[315, 63, -17]
[314, 63, -17]
[313, 62, -17]
[314, 63, -33]
[313, 63, -33]
[312, 63, -33]
[303, 64, 13]
[303, 66, -61]
[314, 80, -7]
[313, 80, -28]
[290, 112, 64]
[285, 118, -92]
[309, 167, 62]
[306, 188, -76]
[345, 133, 1]
[344, 138, 13]
[360, 126, -8]
[358, 132, 15]
[356, 123, -11]
[352, 128, 12]
[349, 125, -3]
[347, 129, 16]
[297, 253, 46]
[299, 261, -46]
[305, 331, 85]
[307, 343, -18]
[286, 418, 138]
[287, 433, 25]
[276, 432, 141]
[274, 447, 30]
[311, 433, 127]
[314, 451, 5]
[318, 72, -25]
[314, 63, -19]
[313, 63, -19]
[313, 62, -19]
[313, 63, -36]
[312, 63, -36]
[311, 63, -36]
[303, 64, 12]
[302, 66, -61]
[313, 80, -10]
[312, 80, -31]
[290, 113, 64]
[284, 118, -93]
[309, 172, 47]
[304, 191, -74]
[346, 133, -36]
[344, 141, 18]
[361, 127, -48]
[357, 135, 20]
[356, 123, -50]
[352, 131, 18]
[351, 125, -41]
[347, 132, 21]
[297, 253, 47]
[298, 261, -47]
[305, 331, 85]
[307, 343, -21]
[285, 418, 136]
[287, 434, 21]
[276, 433, 138]
[273, 449, 25]
[310, 434, 123]
[314, 453, 0]
[318, 72, -25]
[314, 63, -20]
[313, 63, -20]
[312, 62, -20]
[313, 63, -36]
[312, 63, -36]
[311, 63, -36]
[302, 64, 8]
[302, 66, -62]
[313, 80, -11]
[312, 80, -31]
[290, 114, 59]
[284, 119, -89]
[310, 171, 72]
[301, 191, -73]
[353, 136, 41]
[343, 145, 12]
[368, 134, 37]
[357, 140, 11]
[364, 130, 31]
[352, 135, 15]
[359, 130, 36]
[346, 137, 16]
[297, 253, 46]
[297, 260, -46]
[305, 329, 98]
[307, 344, -18]
[309, 379, 161]
[287, 434, 27]
[302, 391, 166]
[275, 448, 31]
[334, 392, 159]
[316, 455, 5]
[317, 72, -18]
[313, 63, -13]
[312, 63, -13]
[311, 62, -13]
[313, 63, -28]
[312, 63, -28]
[311, 63, -28]
[302, 64, 12]
[301, 66, -52]
[313, 80, -6]
[312, 80, -24]
[290, 115, 60]
[283, 119, -80]
[311, 170, 77]
[299, 191, -63]
[354, 140, 45]
[344, 147, 10]
[369, 139, 40]
[358, 143, 9]
[368, 135, 33]
[352, 131, 10]
[361, 135, 40]
[346, 139, 12]
[297, 251, 45]
[297, 258, -45]
[325, 286, 95]
[306, 344, -23]
[374, 306, 140]
[288, 438, 16]
[378, 317, 142]
[276, 452, 20]
[406, 294, 138]
[320, 460, -4]
[317, 72, -18]
[313, 63, -13]
[312, 63, -13]
[311, 62, -14]
[313, 63, -29]
[312, 63, -29]
[310, 63, -29]
[301, 64, 9]
[301, 66, -55]
[313, 80, -7]
[312, 80, -25]
[289, 115, 57]
[283, 119, -84]
[310, 171, 76]
[299, 190, -68]
[355, 146, 50]
[346, 151, 6]
[370, 147, 46]
[362, 150, 4]
[369, 142, 39]
[356, 143, 7]
[363, 142, 45]
[349, 145, 9]
[297, 250, 45]
[297, 258, -45]
[316, 304, 98]
[306, 344, -22]
[336, 354, 156]
[289, 438, 21]
[332, 367, 160]
[278, 452, 26]
[365, 359, 155]
[323, 460, 1]
[318, 72, -13]
[313, 63, -8]
[312, 63, -8]
[311, 62, -8]
[313, 63, -24]
[312, 63, -24]
[310, 63, -24]
[301, 64, 21]
[301, 66, -49]
[313, 80, 0]
[312, 80, -20]
[289, 115, 70]
[283, 119, -80]
[310, 172, 80]
[298, 190, -65]
[356, 150, 38]
[348, 156, 15]
[370, 151, 30]
[363, 154, 15]
[370, 146, 24]
[357, 148, 15]
[363, 146, 32]
[350, 148, 17]
[297, 250, 46]
[297, 258, -46]
[310, 323, 84]
[306, 344, -24]
[296, 414, 134]
[289, 439, 17]
[288, 429, 137]
[278, 453, 21]
[324, 431, 120]
[322, 460, -5]
[318, 72, -13]
[313, 63, -7]
[312, 63, -7]
[311, 62, -7]
[313, 63, -23]
[312, 63, -23]
[311, 63, -23]
[301, 64, 23]
[300, 66, -48]
[313, 80, 0]
[312, 80, -20]
[289, 115, 73]
[283, 119, -79]
[309, 174, 73]
[297, 190, -66]
[355, 153, 13]
[349, 159, 12]
[369, 154, 4]
[365, 159, 13]
[369, 149, 0]
[360, 152, 12]
[363, 150, 8]
[353, 152, 14]
[297, 250, 46]
[297, 258, -46]
[307, 330, 81]
[306, 345, -26]
[287, 421, 131]
[289, 439, 16]
[278, 435, 134]
[276, 453, 20]
[314, 437, 116]
[320, 459, -8]
[318, 72, -11]
[313, 63, -6]
[312, 63, -6]
[311, 62, -6]
[313, 63, -22]
[312, 63, -22]
[311, 63, -22]
[300, 64, 23]
[300, 65, -47]
[313, 80, 1]
[312, 80, -19]
[290, 115, 71]
[283, 119, -78]
[310, 173, 77]
[296, 190, -68]
[355, 159, 34]
[351, 165, -5]
[369, 160, 27]
[366, 169, -8]
[371, 156, 21]
[362, 162, -8]
[368, 157, 28]
[355, 160, -3]
[297, 250, 46]
[297, 257, -46]
[305, 332, 78]
[305, 346, -26]
[287, 420, 130]
[288, 439, 17]
[278, 434, 133]
[276, 453, 20]
[313, 438, 115]
[318, 459, -8]
[318, 72, -13]
[313, 63, -7]
[312, 63, -7]
[311, 62, -7]
[313, 63, -23]
[312, 63, -23]
[310, 63, -23]
[300, 64, 21]
[299, 65, -49]
[313, 80, 0]
[312, 80, -20]
[290, 115, 71]
[283, 119, -80]
[310, 173, 85]
[292, 190, -76]
[355, 162, 47]
[350, 173, -19]
[367, 164, 39]
[366, 178, -24]
[369, 160, 28]
[364, 172, -24]
[366, 161, 40]
[357, 169, -17]
[297, 250, 46]
[297, 256, -46]
[304, 333, 79]
[305, 346, -27]
[287, 421, 132]
[287, 438, 16]
[278, 434, 135]
[274, 452, 20]
[311, 438, 117]
[314, 458, -8]
[318, 72, -11]
[313, 63, -5]
[312, 62, -5]
[311, 62, -5]
[313, 63, -22]
[312, 63, -22]
[310, 63, -22]
[300, 64, 24]
[299, 65, -50]
[313, 80, 2]
[312, 80, -19]
[290, 115, 75]
[283, 119, -86]
[309, 173, 99]
[293, 188, -92]
[354, 172, 72]
[353, 180, -49]
[366, 176, 67]
[369, 187, -57]
[369, 177, 55]
[369, 181, -55]
[364, 177, 64]
[362, 177, -46]
[297, 249, 47]
[297, 255, -46]
[304, 332, 76]
[304, 346, -33]
[286, 425, 126]
[285, 438, 7]
[277, 439, 128]
[272, 452, 11]
[310, 443, 109]
[310, 458, -18]
[318, 72, -10]
[314, 63, -4]
[313, 63, -4]
[311, 62, -4]
[313, 63, -21]
[312, 63, -21]
[310, 63, -21]
[300, 64, 25]
[299, 65, -51]
[313, 80, 3]
[312, 80, -18]
[290, 115, 77]
[283, 118, -88]
[307, 174, 102]
[292, 185, -97]
[351, 181, 74]
[353, 184, -55]
[363, 186, 70]
[368, 193, -63]
[368, 181, 58]
[368, 187, -60]
[364, 186, 67]
[363, 182, -52]
[297, 249, 47]
[297, 255, -47]
[303, 332, 75]
[304, 345, -36]
[286, 426, 124]
[284, 438, 4]
[277, 440, 127]
[271, 452, 8]
[309, 444, 107]
[307, 458, -21]
[318, 72, -12]
[314, 63, -6]
[313, 62, -6]
[311, 62, -6]
[313, 63, -24]
[312, 63, -24]
[310, 63, -24]
[300, 64, 24]
[299, 65, -54]
[313, 80, 1]
[312, 80, -21]
[290, 115, 75]
[283, 118, -94]
[305, 176, 100]
[291, 185, -102]
[347, 191, 64]
[353, 189, -57]
[359, 196, 60]
[367, 199, -65]
[364, 191, 45]
[369, 194, -62]
[361, 189, 55]
[363, 189, -54]
[297, 249, 48]
[297, 255, -47]
[303, 332, 77]
[304, 345, -34]
[286, 425, 128]
[283, 438, 9]
[277, 439, 131]
[270, 452, 13]
[309, 443, 112]
[307, 457, -16]
[318, 72, -19]
[314, 63, -13]
[313, 62, -13]
[311, 62, -13]
[313, 63, -31]
[311, 63, -31]
[310, 63, -31]
[300, 64, 17]
[299, 65, -60]
[313, 80, -5]
[312, 80, -28]
[291, 115, 70]
[283, 118, -100]
[304, 177, 86]
[292, 185, -106]
[344, 197, 45]
[353, 196, -59]
[353, 205, 39]
[367, 206, -67]
[362, 206, 27]
[369, 202, -65]
[354, 195, 37]
[364, 197, -56]
[297, 249, 48]
[297, 255, -48]
[303, 332, 79]
[304, 345, -32]
[287, 424, 134]
[284, 438, 13]
[278, 438, 137]
[270, 452, 18]
[311, 442, 117]
[308, 457, -15]
[318, 72, -23]
[314, 62, -17]
[313, 62, -17]
[311, 62, -17]
[313, 63, -35]
[312, 63, -35]
[310, 63, -35]
[300, 64, 13]
[299, 65, -65]
[314, 80, -9]
[313, 80, -32]
[290, 115, 67]
[283, 118, -104]
[302, 178, 81]
[292, 185, -112]
[335, 205, 42]
[354, 202, -72]
[350, 219, 36]
[367, 213, -81]
[356, 215, 24]
[370, 209, -78]
[351, 212, 34]
[364, 203, -69]
[297, 249, 48]
[297, 255, -48]
[303, 331, 80]
[304, 346, -31]
[288, 425, 137]
[284, 438, 16]
[279, 439, 140]
[271, 452, 20]
[312, 442, 119]
[308, 457, -13]
[318, 71, -23]
[314, 62, -18]
[313, 62, -18]
[311, 61, -18]
[313, 62, -35]
[312, 62, -35]
[310, 62, -35]
[300, 64, 13]
[299, 65, -65]
[314, 79, -9]
[313, 80, -32]
[290, 115, 67]
[283, 117, -104]
[302, 178, 88]
[289, 186, -115]
[338, 203, 55]
[353, 205, -84]
[352, 216, 51]
[365, 217, -95]
[357, 212, 38]
[369, 212, -92]
[351, 210, 47]
[363, 207, -81]
[297, 249, 48]
[297, 255, -48]
[303, 331, 79]
[304, 345, -34]
[288, 426, 134]
[284, 438, 14]
[280, 440, 137]
[271, 453, 18]
[312, 444, 115]
[308, 457, -17]
[318, 71, -24]
[314, 62, -19]
[313, 61, -19]
[312, 61, -19]
[313, 62, -37]
[312, 62, -37]
[310, 62, -37]
[300, 64, 12]
[299, 65, -67]
[315, 79, -10]
[313, 80, -33]
[291, 114, 67]
[283, 117, -105]
[302, 177, 90]
[288, 186, -119]
[338, 202, 58]
[349, 209, -94]
[352, 215, 55]
[362, 223, -107]
[357, 211, 41]
[369, 217, -104]
[352, 209, 50]
[363, 211, -92]
[298, 249, 48]
[297, 255, -48]
[303, 331, 78]
[304, 345, -33]
[289, 426, 133]
[284, 439, 14]
[280, 440, 136]
[271, 453, 18]
[312, 444, 113]
[309, 457, -17]
[319, 71, -31]
[315, 62, -25]
[314, 61, -25]
[312, 61, -25]
[314, 62, -43]
[312, 62, -43]
[311, 62, -43]
[301, 64, 6]
[300, 65, -73]
[316, 79, -16]
[314, 79, -39]
[291, 114, 61]
[283, 117, -108]
[301, 179, 84]
[287, 187, -124]
[339, 206, 51]
[346, 212, -105]
[352, 217, 48]
[359, 227, -118]
[357, 212, 33]
[366, 220, -115]
[352, 208, 43]
[361, 214, -102]
[298, 249, 48]
[297, 255, -48]
[303, 331, 78]
[304, 345, -34]
[288, 425, 133]
[284, 439, 14]
[279, 439, 136]
[271, 453, 18]
[312, 443, 113]
[309, 457, -18]
[319, 71, -39]
[315, 62, -33]
[314, 61, -33]
[312, 61, -33]
[314, 62, -51]
[313, 62, -51]
[311, 62, -51]
[301, 64, -1]
[300, 65, -79]
[316, 79, -24]
[314, 79, -47]
[291, 114, 53]
[284, 117, -113]
[300, 179, 73]
[288, 188, -131]
[338, 210, 36]
[346, 218, -116]
[352, 222, 33]
[358, 234, -130]
[357, 218, 20]
[365, 228, -126]
[352, 216, 29]
[360, 221, -113]
[298, 248, 48]
[297, 255, -48]
[303, 330, 84]
[304, 345, -33]
[287, 421, 142]
[283, 439, 16]
[278, 435, 145]
[271, 453, 20]
[311, 440, 125]
[309, 457, -16]
[319, 71, -39]
[315, 62, -34]
[314, 61, -34]
[313, 61, -34]
[314, 62, -51]
[313, 62, -51]
[311, 62, -51]
[301, 64, -1]
[300, 65, -79]
[316, 79, -25]
[315, 79, -47]
[291, 114, 54]
[284, 117, -113]
[300, 179, 74]
[286, 189, -133]
[335, 212, 38]
[342, 222, -123]
[347, 223, 34]
[354, 238, -138]
[350, 218, 21]
[361, 232, -135]
[348, 216, 30]
[356, 226, -121]
[298, 248, 48]
[297, 255, -48]
[303, 330, 84]
[304, 345, -33]
[287, 422, 140]
[283, 440, 16]
[278, 437, 143]
[270, 455, 20]
[311, 441, 122]
[310, 458, -19]
[320, 70, -38]
[315, 62, -32]
[314, 61, -32]
[313, 61, -32]
[315, 62, -50]
[313, 62, -50]
[312, 62, -50]
[301, 64, 0]
[301, 65, -78]
[316, 79, -23]
[315, 79, -46]
[291, 114, 54]
[285, 117, -112]
[300, 179, 77]
[285, 190, -132]
[333, 213, 41]
[340, 226, -123]
[342, 223, 37]
[352, 243, -138]
[347, 217, 25]
[359, 237, -135]
[344, 216, 34]
[354, 230, -121]
[298, 248, 48]
[298, 254, -48]
[303, 331, 78]
[304, 345, -34]
[286, 426, 132]
[283, 441, 13]
[277, 441, 134]
[270, 456, 16]
[311, 444, 110]
[310, 458, -22]
[320, 70, -45]
[316, 61, -39]
[315, 61, -39]
[314, 60, -39]
[315, 61, -57]
[314, 61, -57]
[312, 61, -57]
[302, 63, -5]
[301, 65, -84]
[317, 78, -30]
[316, 78, -53]
[292, 114, 49]
[285, 117, -117]
[300, 180, 67]
[285, 191, -138]
[330, 219, 27]
[340, 229, -128]
[338, 231, 23]
[351, 246, -143]
[348, 232, 11]
[358, 241, -140]
[340, 223, 20]
[353, 234, -126]
[299, 247, 48]
[298, 253, -48]
[303, 330, 78]
[304, 345, -34]
[286, 426, 133]
[283, 441, 17]
[277, 440, 136]
[270, 456, 20]
[311, 443, 112]
[311, 458, -20]
[322, 69, -50]
[318, 61, -44]
[317, 60, -44]
[316, 60, -44]
[317, 61, -61]
[316, 61, -61]
[314, 61, -61]
[303, 63, -9]
[303, 65, -86]
[319, 78, -35]
[317, 78, -57]
[293, 114, 44]
[287, 117, -119]
[299, 180, 55]
[286, 193, -140]
[327, 222, 14]
[341, 234, -127]
[335, 233, 10]
[352, 250, -142]
[347, 238, -1]
[358, 246, -138]
[342, 234, 7]
[353, 240, -125]
[299, 247, 48]
[299, 253, -48]
[303, 329, 86]
[304, 344, -30]
[286, 421, 146]
[283, 440, 25]
[276, 435, 150]
[270, 456, 29]
[311, 439, 128]
[313, 455, -10]
[323, 69, -48]
[319, 60, -42]
[318, 60, -42]
[317, 60, -42]
[318, 60, -59]
[316, 60, -59]
[315, 61, -59]
[304, 63, -8]
[303, 65, -84]
[320, 77, -33]
[318, 77, -55]
[293, 114, 44]
[289, 118, -117]
[296, 181, 54]
[286, 195, -137]
[319, 226, 13]
[341, 238, -122]
[326, 238, 8]
[352, 254, -136]
[337, 243, -2]
[358, 251, -132]
[333, 239, 6]
[353, 245, -120]
[299, 247, 49]
[300, 253, -49]
[303, 328, 93]
